## [iView]
## Converted from:	D:\MatlabFiles\Eyetracking&Matlab\SampleScript\Data\Pilot_CvS_23.idf
## Date:	23.02.2011 12:33:28
## Version:	IDF Converter 3.0.9
## Sample Rate:	1250
## [Run]
## Subject:	test                                                                                                                                                                                                                                                            
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	13-point
## Calibration Area:	1280	1024
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	23258                                                                                                                                                                                                                                                           
## Reversed:	none
## Format:	RIGHT, RAW, DIAMETER, CR, POR, QUALITY, MSG
## 
Time	Type	Trial	R Raw X [px]	R Raw Y [px]	R Dia X [px]	R Dia Y [px]	R CR1 X [px]	R CR1 Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency
533634110565	SMP	6	130.90	55.12	28.00	29.00	141.82	57.88	511.93	549.28	0	1030
533634111366	SMP	6	130.89	55.07	28.00	28.00	141.80	57.87	511.76	548.86	0	1000
533634112168	SMP	6	130.81	55.09	28.00	29.00	141.78	57.87	510.41	548.51	0	1028
533634112966	SMP	6	130.96	55.12	28.00	28.00	141.82	57.88	511.99	548.97	0	1047
533634113765	SMP	6	130.88	55.07	26.00	28.00	141.82	57.88	511.50	548.35	0	1029
533634114566	SMP	6	130.90	55.03	27.00	29.00	141.78	57.88	512.20	547.02	0	1037
533634115365	SMP	6	130.85	55.04	27.00	28.00	141.78	57.86	511.75	546.49	0	1026
533634116166	SMP	6	130.96	55.13	26.00	29.00	141.78	57.88	513.24	547.57	0	1000
533634116962	SMP	6	130.84	55.10	27.00	29.00	141.77	57.87	512.28	548.31	0	991
533634117761	SMP	6	130.97	55.14	27.00	29.00	141.80	57.87	513.85	549.65	0	1048
533634118565	SMP	6	130.89	55.16	28.00	28.00	141.78	57.88	513.60	550.69	0	981
533634119361	SMP	6	130.95	55.00	28.00	28.00	141.79	57.87	514.02	547.93	0	998
533634120161	SMP	6	130.94	55.04	28.00	29.00	141.78	57.88	514.74	546.70	0	986
533634120963	SMP	6	130.89	55.07	27.00	29.00	141.77	57.86	514.21	546.77	0	1050
533634121763	SMP	6	130.85	55.14	28.00	28.00	141.75	57.87	513.50	548.47	0	1036
533634122566	SMP	6	130.94	55.23	27.00	29.00	141.76	57.87	514.32	552.02	0	1038
533634123365	SMP	6	130.89	55.12	28.00	29.00	141.78	57.87	513.70	551.35	0	1032
533634124166	SMP	6	130.95	55.08	28.00	28.00	141.77	57.87	514.70	550.19	0	1041
533634124965	SMP	6	130.96	55.09	28.00	29.00	141.79	57.87	515.27	549.21	0	1014
533634125765	SMP	6	130.91	55.05	28.00	28.00	141.76	57.88	515.12	547.65	0	1040
533634126565	SMP	6	130.82	55.02	27.00	29.00	141.77	57.88	513.04	546.31	0	1035
533634127366	SMP	6	130.92	55.10	28.00	29.00	141.80	57.88	512.71	546.81	0	1041
533634128164	SMP	6	130.96	55.04	28.00	28.00	141.75	57.88	514.83	546.38	0	1032
533634128966	SMP	6	130.96	55.06	28.00	29.00	141.76	57.88	515.99	546.55	0	1042
533634129767	SMP	6	130.89	55.08	28.00	28.00	141.72	57.87	516.35	547.23	0	1029
533634130565	SMP	6	130.88	55.11	28.00	28.00	141.72	57.88	516.08	548.05	0	1044
533634131365	SMP	6	130.87	55.03	28.00	28.00	141.72	57.88	515.45	547.28	0	1031
533634132166	SMP	6	130.88	55.07	27.00	29.00	141.71	57.88	515.53	547.17	0	1002
533634132963	SMP	6	130.88	55.06	28.00	28.00	141.73	57.87	515.34	547.15	0	999
533634133764	SMP	6	130.91	55.12	28.00	28.00	141.72	57.88	515.81	548.02	0	1027
533634134564	SMP	6	130.85	55.07	28.00	29.00	141.70	57.87	515.51	548.11	0	1038
533634135366	SMP	6	130.95	55.09	28.00	28.00	141.70	57.88	517.15	548.13	0	1046
533634136165	SMP	6	130.96	55.10	26.00	29.00	141.74	57.87	517.97	548.37	0	1029
533634136966	SMP	6	130.88	55.02	28.00	28.00	141.71	57.88	517.30	546.91	0	1041
533634137765	SMP	6	130.94	55.05	28.00	29.00	141.73	57.88	517.48	546.49	0	1029
533634138566	SMP	6	130.87	55.18	27.00	28.00	141.73	57.88	516.15	549.16	0	995
533634139361	SMP	6	130.88	55.07	28.00	28.00	141.71	57.88	515.76	548.19	0	1016
533634140162	SMP	6	130.85	55.06	28.00	29.00	141.70	57.87	515.35	547.90	0	1055
533634140966	SMP	6	130.88	55.08	28.00	29.00	141.69	57.89	515.59	547.61	0	1031
533634141766	SMP	6	130.86	55.08	28.00	30.00	141.70	57.87	515.61	547.33	0	1041
533634142565	SMP	6	130.92	55.11	28.00	29.00	141.69	57.88	516.77	547.97	0	1005
533634143364	SMP	6	130.81	55.08	27.00	28.00	141.67	57.88	516.01	548.05	0	1042
533634144167	SMP	6	130.92	55.14	28.00	28.00	141.68	57.88	517.22	549.10	0	1035
533634144966	SMP	6	130.82	55.13	28.00	29.00	141.68	57.88	516.21	549.68	0	1043
533634145765	SMP	6	130.86	55.10	28.00	29.00	141.67	57.89	516.23	549.17	0	1032
533634146566	SMP	6	130.90	55.19	27.00	28.00	141.69	57.88	516.87	550.50	0	1037
533634147365	SMP	6	130.76	55.12	28.00	28.00	141.65	57.87	515.28	550.39	0	991
533634148164	SMP	6	130.86	55.19	28.00	28.00	141.66	57.88	516.12	551.33	0	1049
533634148966	SMP	6	130.89	55.13	28.00	28.00	141.67	57.88	517.10	551.19	0	1034
533634149766	SMP	6	130.87	55.13	28.00	29.00	141.67	57.89	517.38	550.49	0	1039
533634150565	SMP	6	130.85	55.17	28.00	29.00	141.67	57.88	517.32	550.97	0	989
533634151370	SMP	6	130.84	55.07	28.00	30.00	141.67	57.88	516.79	549.48	0	1016
533634152163	SMP	6	130.86	55.09	27.00	29.00	141.65	57.89	516.89	548.54	0	1035
533634152970	SMP	6	130.80	55.15	28.00	29.00	141.67	57.88	515.78	549.16	0	1040
533634153764	SMP	6	130.84	55.20	28.00	29.00	141.65	57.87	516.22	551.04	0	1031
533634154566	SMP	6	130.89	55.09	28.00	28.00	141.64	57.88	517.61	550.04	0	1037
533634155365	SMP	6	130.87	55.11	28.00	29.00	141.66	57.90	517.88	549.49	0	1031
533634156165	SMP	6	130.89	55.16	28.00	29.00	141.64	57.87	518.79	550.27	0	999
533634156961	SMP	6	130.82	55.13	27.00	28.00	141.65	57.88	517.73	550.03	0	1039
533634157766	SMP	6	130.80	55.11	28.00	28.00	141.64	57.89	516.51	549.77	0	1044
533634158564	SMP	6	130.91	55.16	29.00	28.00	141.64	57.89	518.10	550.26	0	1032
533634159366	SMP	6	130.82	55.21	28.00	29.00	141.66	57.89	516.95	551.33	0	1040
533634160165	SMP	6	130.85	55.13	27.00	28.00	141.63	57.88	517.63	551.14	0	1006
533634160964	SMP	6	130.76	55.16	27.00	28.00	141.65	57.90	515.71	551.08	0	988
533634161763	SMP	6	130.80	55.13	28.00	29.00	141.65	57.89	515.16	550.53	0	1040
533634162565	SMP	6	130.74	55.10	28.00	28.00	141.64	57.89	513.88	549.46	0	1042
533634163364	SMP	6	130.80	55.19	28.00	29.00	141.63	57.90	514.26	550.23	0	1033
533634164166	SMP	6	130.81	55.15	28.00	28.00	141.64	57.90	515.05	550.03	0	1042
533634164965	SMP	6	130.87	55.23	28.00	29.00	141.63	57.90	516.99	551.54	0	1021
533634165764	SMP	6	130.88	55.20	28.00	28.00	141.63	57.88	518.58	552.50	0	1043
533634166565	SMP	6	130.88	55.13	28.00	28.00	141.62	57.89	519.57	551.46	0	1035
533634167366	SMP	6	130.83	55.16	28.00	29.00	141.62	57.88	519.30	551.46	0	1039
533634168164	SMP	6	130.81	55.21	27.00	29.00	141.61	57.89	518.43	551.96	0	1033
533634168966	SMP	6	130.75	55.20	27.00	29.00	141.60	57.91	516.96	552.07	0	1018
533634169763	SMP	6	130.84	55.25	28.00	28.00	141.61	57.90	517.36	553.30	0	1034
533634170568	SMP	6	130.79	55.24	28.00	29.00	141.61	57.90	517.02	553.76	0	1045
533634171365	SMP	6	130.72	55.25	28.00	29.00	141.59	57.93	515.79	553.65	0	1031
533634172165	SMP	6	130.73	55.20	27.00	29.00	141.59	57.91	515.15	553.21	0	1038
533634172964	SMP	6	130.73	55.23	28.00	28.00	141.61	57.89	514.36	553.44	0	1030
533634173766	SMP	6	130.73	55.15	28.00	28.00	141.60	57.89	513.96	552.36	0	996
533634174560	SMP	6	130.74	55.27	28.00	29.00	141.60	57.94	514.11	552.96	0	1041
533634175365	SMP	6	130.74	55.25	27.00	28.00	141.60	57.92	514.28	553.39	0	1044
533634176165	SMP	6	130.75	55.29	28.00	29.00	141.58	57.92	514.93	554.30	0	1032
533634176965	SMP	6	130.72	55.16	27.00	28.00	141.57	57.93	514.93	552.37	0	1059
533634177785	SMP	6	130.69	55.20	28.00	29.00	141.58	57.94	514.16	551.25	0	1003
533634178570	SMP	6	130.65	55.24	28.00	29.00	141.58	57.91	512.68	552.06	0	1026
533634179363	SMP	6	130.68	55.27	28.00	29.00	141.56	57.96	512.54	552.34	0	1038
533634180165	SMP	6	130.66	55.28	27.00	28.00	141.55	57.94	512.73	553.40	0	1043
533634180965	SMP	6	130.66	55.32	28.00	29.00	141.56	57.95	512.76	554.50	0	1032
533634181765	SMP	6	130.68	55.30	27.00	28.00	141.53	57.98	513.59	554.37	0	1038
533634182564	SMP	6	130.64	55.23	28.00	28.00	141.51	57.98	513.79	552.60	0	1015
533634183363	SMP	6	130.65	55.32	27.00	29.00	141.53	57.96	513.83	553.42	0	1042
533634184164	SMP	6	130.65	55.33	27.00	28.00	141.52	57.97	514.03	554.01	0	1033
533634184965	SMP	6	130.59	55.41	27.00	29.00	141.51	57.98	513.15	556.08	0	1039
533634185765	SMP	6	130.63	55.30	27.00	29.00	141.53	57.98	512.74	555.24	0	1033
533634186566	SMP	6	130.60	55.27	28.00	29.00	141.54	57.99	511.88	553.42	0	1001
533634187368	SMP	6	130.71	55.27	28.00	29.00	141.52	57.97	513.82	552.62	0	1027
533634188165	SMP	6	130.68	55.30	28.00	29.00	141.50	58.00	515.01	552.20	0	1045
533634188964	SMP	6	130.66	55.27	28.00	29.00	141.51	57.96	515.16	552.41	0	999
533634189762	SMP	6	130.60	55.29	27.00	29.00	141.50	57.99	514.32	552.48	0	1029
533634190565	SMP	6	130.62	55.37	27.00	29.00	141.48	58.01	514.17	553.67	0	1029
533634191365	SMP	6	130.62	55.33	27.00	28.00	141.49	58.00	514.00	553.81	0	996
533634192161	SMP	6	130.52	55.30	29.00	28.00	141.48	58.01	512.26	553.16	0	1037
533634192966	SMP	6	130.53	55.33	27.00	29.00	141.44	58.01	511.89	553.19	0	1043
533634193765	SMP	6	130.59	55.34	28.00	29.00	141.46	58.01	512.39	553.18	0	1029
533634194565	SMP	6	130.53	55.34	28.00	29.00	141.46	58.02	511.82	553.26	0	1040
533634195365	SMP	6	130.43	55.31	27.00	29.00	141.46	58.02	509.37	552.92	0	984
533634196166	SMP	6	130.55	55.35	27.00	29.00	141.45	58.02	510.54	553.21	0	1037
533634196964	SMP	6	130.57	55.34	28.00	29.00	141.44	58.03	511.75	553.13	0	1035
533634197765	SMP	6	130.56	55.35	27.00	29.00	141.45	58.02	512.44	553.43	0	1043
533634198565	SMP	6	130.47	55.23	27.00	30.00	141.43	58.03	511.56	550.88	0	1030
533634199365	SMP	6	130.54	55.33	28.00	30.00	141.43	58.05	511.94	551.10	0	1041
533634200164	SMP	6	130.51	55.31	28.00	29.00	141.41	58.05	512.03	550.54	0	1014
533634200964	SMP	6	130.52	55.36	27.00	29.00	141.42	58.03	512.23	551.72	0	1039
533634201764	SMP	6	130.53	55.33	27.00	29.00	141.44	58.00	512.26	552.81	0	1034
533634202566	SMP	6	130.47	55.31	28.00	29.00	141.42	58.05	511.38	552.16	0	1041
533634203364	SMP	6	130.51	55.32	28.00	29.00	141.39	58.04	511.89	551.90	0	1035
533634204165	SMP	6	130.50	55.33	27.00	29.00	141.44	58.03	511.48	551.90	0	1042
533634204967	SMP	6	130.50	55.34	28.00	28.00	141.39	58.03	512.06	552.30	0	1028
533634205765	SMP	6	130.39	55.37	27.00	28.00	141.41	58.04	509.74	553.08	0	1042
533634206564	SMP	6	130.48	55.35	27.00	29.00	141.40	58.03	510.15	553.39	0	1032
533634207365	SMP	6	130.50	55.34	27.00	29.00	141.39	58.06	511.23	552.79	0	1039
533634208164	SMP	6	130.52	55.36	28.00	29.00	141.39	58.06	512.23	552.60	0	1031
533634208965	SMP	6	130.52	55.31	27.00	29.00	141.41	58.04	512.89	552.00	0	1008
533634209762	SMP	6	130.46	55.31	27.00	29.00	141.40	58.05	512.21	551.38	0	1043
533634210566	SMP	6	130.41	55.29	28.00	28.00	141.41	58.05	509.99	550.62	0	1046
533634211364	SMP	6	130.46	55.29	28.00	29.00	141.41	58.04	509.59	550.25	0	1035
533634212165	SMP	6	130.52	55.34	27.00	29.00	141.43	58.04	510.28	551.00	0	1040
533634212964	SMP	6	130.49	55.34	29.00	29.00	141.43	58.03	510.56	551.94	0	1032
533634213765	SMP	6	130.48	55.37	27.00	29.00	141.43	58.02	510.61	553.30	0	1031
533634214565	SMP	6	130.56	55.39	28.00	29.00	141.46	58.01	511.28	554.66	0	1044
533634215364	SMP	6	130.62	55.36	29.00	29.00	141.47	57.99	512.82	555.34	0	1039
533634216165	SMP	6	130.58	55.49	27.00	28.00	141.48	57.97	513.01	558.99	0	1039
533634216964	SMP	6	130.76	55.41	27.00	29.00	141.52	57.98	515.84	559.04	0	1030
533634217765	SMP	6	130.80	55.49	29.00	29.00	141.54	57.97	518.28	561.30	0	1024
533634218562	SMP	6	130.92	55.49	28.00	28.00	141.56	57.97	522.09	562.33	0	1036
533634219370	SMP	6	130.96	55.44	28.00	29.00	141.58	57.96	524.31	561.94	0	1038
533634220164	SMP	6	131.04	55.48	28.00	29.00	141.60	57.97	527.12	562.25	0	1032
533634220965	SMP	6	131.14	55.60	28.00	29.00	141.63	58.02	530.36	563.63	0	1043
533634221764	SMP	6	131.32	55.47	28.00	28.00	141.69	58.07	534.94	560.82	0	1031
533634222565	SMP	6	131.46	55.49	29.00	29.00	141.86	58.07	536.42	559.61	0	1041
533634223364	SMP	6	131.47	55.44	29.00	29.00	141.97	58.09	535.11	557.02	0	1035
533634224165	SMP	6	131.60	55.49	28.00	28.00	142.07	58.10	534.71	556.54	0	1046
533634224964	SMP	6	131.80	55.52	29.00	29.00	142.13	58.08	537.39	557.57	0	1032
533634225765	SMP	6	131.80	55.60	28.00	28.00	142.19	58.08	537.58	559.86	0	1041
533634226564	SMP	6	131.85	55.55	28.00	28.00	142.24	58.05	538.21	561.06	0	989
533634227361	SMP	6	131.98	55.57	28.00	29.00	142.30	58.06	539.63	562.09	0	1048
533634228166	SMP	6	132.10	55.52	27.00	28.00	142.34	58.05	542.10	561.77	0	1035
533634228965	SMP	6	132.17	55.62	28.00	29.00	142.39	58.02	544.55	563.97	0	1041
533634229764	SMP	6	132.25	55.57	28.00	29.00	142.41	57.99	547.16	564.99	0	1031
533634230565	SMP	6	132.23	55.54	29.00	28.00	142.42	57.96	547.91	565.71	0	1041
533634231364	SMP	6	132.29	55.53	28.00	29.00	142.44	57.96	549.05	565.80	0	1029
533634232163	SMP	6	132.41	55.51	29.00	29.00	142.46	57.97	552.00	564.93	0	1049
533634232963	SMP	6	132.38	55.58	29.00	29.00	142.45	57.97	553.32	565.63	0	1042
533634233765	SMP	6	132.35	55.49	29.00	29.00	142.47	57.96	553.06	564.84	0	1043
533634234564	SMP	6	132.35	55.50	29.00	29.00	142.46	57.97	552.62	564.24	0	1034
533634235365	SMP	6	132.46	55.47	28.00	29.00	142.48	57.96	553.88	563.41	0	1023
533634236162	SMP	6	132.37	55.52	27.00	28.00	142.49	57.97	552.92	563.39	0	1006
533634236962	SMP	6	132.52	55.49	28.00	29.00	142.49	57.96	555.89	563.53	0	1052
533634237765	SMP	6	132.44	55.54	28.00	29.00	142.51	57.96	555.01	564.32	0	1033
533634238565	SMP	6	132.49	55.59	28.00	28.00	142.51	57.97	555.61	565.79	0	1022
533634239362	SMP	6	132.39	55.62	28.00	29.00	142.52	57.97	553.89	567.32	0	1042
533634240165	SMP	6	132.48	55.51	27.00	29.00	142.52	57.99	554.31	565.81	0	1032
533634240962	SMP	6	132.43	55.61	28.00	28.00	142.54	57.99	553.48	566.58	0	1038
533634241765	SMP	6	132.46	55.57	29.00	29.00	142.51	57.97	554.03	566.45	0	1045
533634242563	SMP	6	132.46	55.59	27.00	29.00	142.50	57.96	554.92	566.99	0	1031
533634243365	SMP	6	132.54	55.52	28.00	29.00	142.51	57.98	556.72	566.21	0	1041
533634244164	SMP	6	132.42	55.62	28.00	29.00	142.51	57.99	555.42	566.79	0	989
533634244961	SMP	6	132.52	55.59	29.00	29.00	142.52	57.98	556.43	567.05	0	1047
533634245764	SMP	6	132.49	55.65	28.00	29.00	142.52	57.98	556.34	568.23	0	1037
533634246565	SMP	6	132.52	55.62	27.00	28.00	142.51	57.99	556.79	568.62	0	1039
533634247364	SMP	6	132.54	55.64	28.00	29.00	142.54	58.01	557.42	568.67	0	1032
533634248165	SMP	6	132.52	55.62	29.00	29.00	142.51	57.99	557.67	568.55	0	1041
533634248964	SMP	6	132.49	55.66	28.00	28.00	142.52	57.99	557.29	568.97	0	1020
533634249763	SMP	6	132.51	55.56	29.00	29.00	142.52	58.00	557.15	567.56	0	1049
533634250564	SMP	6	132.49	55.68	28.00	29.00	142.53	58.01	556.51	568.51	0	1041
533634251365	SMP	6	132.48	55.58	28.00	29.00	142.51	58.02	556.07	566.83	0	1041
533634252163	SMP	6	132.45	55.77	27.00	29.00	142.53	58.00	555.21	571.02	0	1032
533634252965	SMP	6	132.54	55.65	29.00	29.00	142.51	58.00	556.53	569.95	0	1003
533634253761	SMP	6	132.50	55.77	27.00	28.00	142.50	58.02	557.03	572.31	0	1033
533634254564	SMP	6	132.53	55.73	28.00	29.00	142.54	58.03	557.18	572.28	0	1047
533634255364	SMP	6	132.52	55.60	29.00	29.00	142.53	58.00	557.41	569.57	0	1033
533634256165	SMP	6	132.49	55.74	28.00	28.00	142.54	58.02	556.58	570.93	0	1044
533634256963	SMP	6	132.56	55.75	28.00	28.00	142.54	58.03	557.17	571.30	0	1033
533634257765	SMP	6	132.58	55.64	28.00	29.00	142.52	58.02	558.69	569.88	0	1006
533634258563	SMP	6	132.49	55.70	28.00	29.00	142.50	58.04	558.47	570.05	0	997
533634259361	SMP	6	132.49	55.70	27.00	29.00	142.52	58.04	557.76	569.58	0	1052
533634260164	SMP	6	132.57	55.73	28.00	28.00	142.51	58.03	558.63	570.14	0	1031
533634260965	SMP	6	132.57	55.73	27.00	29.00	142.52	58.01	559.21	571.35	0	1038
533634261763	SMP	6	132.50	55.61	27.00	29.00	142.52	58.04	558.49	568.87	0	1042
533634262569	SMP	6	132.52	55.75	28.00	28.00	142.51	58.02	558.38	571.03	0	1038
533634263364	SMP	6	132.48	55.73	27.00	28.00	142.53	58.03	556.95	571.20	0	1033
533634264164	SMP	6	132.56	55.72	28.00	28.00	142.51	58.03	557.87	571.08	0	1042
533634264964	SMP	6	132.56	55.75	29.00	29.00	142.53	58.04	558.42	571.64	0	1033
533634265764	SMP	6	132.53	55.71	28.00	29.00	142.52	58.02	558.36	571.31	0	1043
533634266563	SMP	6	132.58	55.78	28.00	30.00	142.52	58.04	559.47	571.97	0	1018
533634267363	SMP	6	132.52	55.72	28.00	29.00	142.55	58.07	558.23	571.04	0	1043
533634268163	SMP	6	132.58	55.75	27.00	29.00	142.55	58.06	558.48	570.86	0	1040
533634268965	SMP	6	132.50	55.76	27.00	28.00	142.54	58.05	557.46	571.27	0	1041
533634269764	SMP	6	132.56	55.74	28.00	29.00	142.52	58.04	558.01	571.46	0	990
533634270561	SMP	6	132.51	55.78	28.00	28.00	142.52	58.05	557.91	572.28	0	1008
533634271366	SMP	6	132.54	55.68	29.00	29.00	142.54	58.08	557.64	570.17	0	986
533634272162	SMP	6	132.56	55.72	28.00	29.00	142.55	58.05	557.92	569.98	0	1049
533634272963	SMP	6	132.57	55.75	28.00	28.00	142.52	58.08	558.77	569.97	0	1033
533634273764	SMP	6	132.60	55.76	29.00	29.00	142.53	58.09	559.94	569.95	0	1048
533634274564	SMP	6	132.51	55.70	29.00	29.00	142.53	58.06	558.97	569.80	0	1032
533634275364	SMP	6	132.53	55.82	27.00	28.00	142.55	58.07	558.12	571.47	0	1006
533634276159	SMP	6	132.62	55.74	27.00	28.00	142.53	58.06	559.56	571.24	0	1042
533634276965	SMP	6	132.55	55.76	29.00	29.00	142.49	58.07	559.98	571.26	0	1049
533634277764	SMP	6	132.55	55.82	28.00	28.00	142.54	58.09	559.64	572.01	0	1035
533634278564	SMP	6	132.55	55.81	29.00	30.00	142.52	58.09	559.60	572.28	0	1046
533634279364	SMP	6	132.57	55.75	28.00	29.00	142.53	58.10	559.25	571.26	0	1032
533634280163	SMP	6	132.57	55.82	28.00	29.00	142.52	58.12	559.47	571.38	0	1045
533634280963	SMP	6	132.56	55.88	27.00	28.00	142.52	58.12	559.67	572.51	0	1035
533634281765	SMP	6	132.55	55.82	27.00	28.00	142.53	58.11	559.43	572.46	0	1039
533634282563	SMP	6	132.45	55.73	27.00	29.00	142.52	58.09	557.22	571.05	0	1030
533634283364	SMP	6	132.52	55.82	28.00	29.00	142.53	58.13	557.01	571.01	0	1042
533634284164	SMP	6	132.59	55.85	27.00	28.00	142.50	58.14	559.17	571.12	0	1013
533634284963	SMP	6	132.55	55.79	28.00	28.00	142.51	58.14	559.27	570.57	0	1048
533634285763	SMP	6	132.54	55.88	27.00	28.00	142.50	58.12	559.84	572.10	0	1041
533634286565	SMP	6	132.51	55.86	27.00	29.00	142.50	58.12	559.31	572.86	0	1040
533634287363	SMP	6	132.49	55.90	29.00	28.00	142.48	58.15	558.52	573.51	0	1033
533634288164	SMP	6	132.40	55.88	29.00	28.00	142.48	58.15	556.44	573.54	0	1016
533634288962	SMP	6	132.46	55.88	29.00	29.00	142.50	58.17	555.77	572.91	0	1040
533634289764	SMP	6	132.41	55.84	29.00	29.00	142.49	58.14	554.69	572.24	0	1046
533634290563	SMP	6	132.47	55.78	29.00	28.00	142.48	58.15	555.19	570.62	0	1040
533634291364	SMP	6	132.38	55.95	28.00	29.00	142.48	58.16	554.38	572.67	0	1046
533634292163	SMP	6	132.37	55.88	29.00	28.00	142.50	58.17	552.91	572.48	0	1033
533634292964	SMP	6	132.43	55.80	27.00	29.00	142.47	58.15	553.79	571.20	0	1022
533634293761	SMP	6	132.43	55.87	28.00	29.00	142.47	58.18	554.53	571.24	0	1038
533634294569	SMP	6	132.41	55.88	28.00	29.00	142.46	58.21	555.01	570.45	0	1041
533634295363	SMP	6	132.39	55.77	29.00	28.00	142.46	58.16	554.89	569.28	0	1034
533634296164	SMP	6	132.44	55.91	28.00	29.00	142.42	58.19	556.07	570.30	0	1041
533634296963	SMP	6	132.36	55.89	28.00	28.00	142.43	58.19	555.33	571.01	0	1017
533634297763	SMP	6	132.51	55.87	29.00	29.00	142.41	58.19	558.88	571.05	0	1045
533634298563	SMP	6	132.39	55.89	29.00	29.00	142.41	58.19	557.91	571.31	0	1038
533634299364	SMP	6	132.39	55.93	29.00	28.00	142.39	58.17	558.10	572.50	0	1047
533634300164	SMP	6	132.37	55.95	29.00	29.00	142.40	58.22	557.52	572.85	0	1031
533634300964	SMP	6	132.38	55.94	29.00	29.00	142.37	58.21	557.36	573.22	0	1043
533634301763	SMP	6	132.30	55.91	28.00	28.00	142.39	58.21	555.75	572.66	0	1008
533634302563	SMP	6	132.23	55.89	28.00	29.00	142.38	58.20	552.92	572.00	0	1049
533634303366	SMP	6	132.33	55.79	29.00	29.00	142.38	58.20	553.64	569.66	0	1039
533634304164	SMP	6	132.34	55.89	29.00	29.00	142.35	58.21	554.89	569.86	0	1044
533634304964	SMP	6	132.25	55.91	28.00	29.00	142.36	58.21	553.82	570.50	0	1032
533634305764	SMP	6	132.27	55.90	29.00	29.00	142.36	58.23	553.74	570.53	0	1043
533634306563	SMP	6	132.33	55.88	28.00	28.00	142.30	58.23	555.79	570.34	0	1029
533634307363	SMP	6	132.28	55.87	28.00	29.00	142.35	58.17	554.91	570.62	0	1045
533634308163	SMP	6	132.28	55.85	29.00	29.00	142.33	58.21	555.27	569.95	0	1040
533634308964	SMP	6	132.23	55.93	28.00	28.00	142.30	58.20	554.91	570.97	0	1043
533634309764	SMP	6	132.25	55.88	29.00	29.00	142.31	58.22	554.40	570.68	0	1033
533634310564	SMP	6	132.26	55.89	29.00	28.00	142.28	58.17	555.07	571.29	0	1022
533634311361	SMP	6	132.18	55.92	28.00	30.00	142.30	58.24	553.97	571.30	0	1036
533634312165	SMP	6	132.13	55.92	28.00	29.00	142.25	58.20	552.98	571.71	0	1046
533634312963	SMP	6	132.13	55.91	29.00	28.00	142.25	58.20	552.16	571.98	0	1032
533634313764	SMP	6	132.15	55.89	28.00	28.00	142.23	58.21	552.31	571.46	0	1043
533634314564	SMP	6	132.27	55.85	29.00	29.00	142.24	58.25	555.41	569.70	0	1017
533634315362	SMP	6	132.17	55.84	28.00	29.00	142.21	58.22	555.72	568.64	0	1039
533634316161	SMP	6	132.14	55.90	28.00	28.00	142.22	58.17	555.23	570.18	0	1041
533634316965	SMP	6	132.06	55.84	28.00	29.00	142.22	58.23	552.81	569.09	0	1046
533634317763	SMP	6	132.06	55.87	28.00	28.00	142.18	58.21	551.90	569.66	0	1033
533634318564	SMP	6	132.07	55.90	28.00	28.00	142.17	58.20	551.77	570.35	0	1042
533634319363	SMP	6	132.00	55.78	28.00	29.00	142.13	58.23	551.46	567.90	0	1008
533634320163	SMP	6	132.11	55.87	28.00	28.00	142.09	58.20	554.81	569.02	0	1002
533634320960	SMP	6	131.98	55.85	28.00	29.00	142.09	58.21	553.71	568.75	0	1045
533634321765	SMP	6	131.99	55.90	28.00	29.00	142.09	58.22	553.40	569.46	0	1041
533634322563	SMP	6	132.04	55.84	28.00	28.00	142.06	58.21	554.83	569.41	0	1033
533634323364	SMP	6	132.04	55.88	28.00	30.00	142.01	58.18	556.72	570.13	0	1043
533634324163	SMP	6	132.06	55.85	29.00	28.00	141.99	58.19	558.93	569.95	0	1023
533634324962	SMP	6	131.99	55.83	29.00	29.00	141.98	58.22	559.09	568.70	0	1048
533634325763	SMP	6	132.00	55.80	28.00	28.00	141.96	58.18	559.42	568.17	0	1039
533634326564	SMP	6	132.07	55.87	28.00	29.00	141.96	58.16	560.85	569.39	0	1045
533634327363	SMP	6	131.97	55.79	28.00	28.00	141.93	58.18	560.31	568.73	0	1032
533634328164	SMP	6	132.06	55.88	29.00	29.00	141.92	58.18	562.41	570.06	0	1005
533634328961	SMP	6	131.99	55.87	28.00	29.00	141.92	58.15	562.15	571.21	0	1036
533634329764	SMP	6	131.99	55.81	28.00	29.00	141.84	58.16	563.22	570.51	0	1048
533634330563	SMP	6	132.01	55.84	29.00	28.00	141.83	58.16	564.78	570.68	0	1033
533634331364	SMP	6	131.94	55.77	28.00	28.00	141.85	58.15	563.81	569.49	0	1044
533634332163	SMP	6	131.95	55.75	28.00	29.00	141.84	58.14	563.71	568.26	0	1014
533634332963	SMP	6	131.92	55.88	28.00	29.00	141.80	58.14	563.49	570.12	0	1011
533634333760	SMP	6	131.98	55.82	28.00	29.00	141.82	58.15	564.07	570.18	0	1041
533634334564	SMP	6	131.91	55.70	29.00	29.00	141.79	58.14	564.22	567.97	0	1047
533634335363	SMP	6	131.96	55.85	28.00	29.00	141.80	58.14	564.89	570.20	0	1034
533634336164	SMP	6	131.92	55.81	28.00	28.00	141.75	58.15	565.51	569.63	0	1043
